timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599950027507,3661,update time entry desription,200,OK,user time Entries 1-11,text,true,,289,481,54,54,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3661,0,0
1599950029830,1431, login ,200,OK,user time Entries 1-52,text,true,,459,276,54,54,http://localhost:3000/api/user/login,1431,0,1
1599950029954,1394, login ,200,OK,user time Entries 1-53,text,true,,459,276,55,55,http://localhost:3000/api/user/login,1394,0,2
1599950029332,2114, login ,200,OK,user time Entries 1-48,text,true,,459,276,55,55,http://localhost:3000/api/user/login,2114,0,1
1599950030080,1481, login ,200,OK,user time Entries 1-54,text,true,,459,276,56,56,http://localhost:3000/api/user/login,1481,0,1
1599950030204,1446, login ,200,OK,user time Entries 1-55,text,true,,459,276,57,57,http://localhost:3000/api/user/login,1446,0,1
1599950027504,4149,add time entry,200,OK,user time Entries 1-25,text,true,,410,605,57,57,http://localhost:3000/api/userTimeEntry/addTimeEntry,4149,0,0
1599950027689,3965,add time entry,200,OK,user time Entries 1-28,text,true,,410,605,57,57,http://localhost:3000/api/userTimeEntry/addTimeEntry,3965,0,0
1599950027699,3955,update time entry desription,200,OK,user time Entries 1-9,text,true,,289,481,57,57,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3955,0,0
1599950027696,3960,update time entry desription,200,OK,user time Entries 1-12,text,true,,289,481,56,56,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3960,0,0
1599950027600,4057,add time entry,200,OK,user time Entries 1-27,text,true,,410,605,55,55,http://localhost:3000/api/userTimeEntry/addTimeEntry,4057,0,0
1599950027387,4271,add time entry,200,OK,user time Entries 1-26,text,true,,410,605,55,55,http://localhost:3000/api/userTimeEntry/addTimeEntry,4271,0,0
1599950027699,3959,update time entry desription,200,OK,user time Entries 1-10,text,true,,289,481,55,55,http://localhost:3000/api/userTimeEntry/updateTimeEntry,3959,0,0
1599950030330,1450, login ,200,OK,user time Entries 1-56,text,true,,459,276,55,55,http://localhost:3000/api/user/login,1450,0,1
1599950030454,1423, login ,200,OK,user time Entries 1-57,text,true,,459,276,56,56,http://localhost:3000/api/user/login,1423,0,1
1599950027921,3969,add time entry,200,OK,user time Entries 1-30,text,true,,410,605,56,56,http://localhost:3000/api/userTimeEntry/addTimeEntry,3969,0,0
1599950030580,1438, login ,200,OK,user time Entries 1-58,text,true,,459,276,57,57,http://localhost:3000/api/user/login,1438,0,0
1599950030705,1412, login ,200,OK,user time Entries 1-59,text,true,,459,276,58,58,http://localhost:3000/api/user/login,1412,0,1
1599950030829,1377, login ,200,OK,user time Entries 1-60,text,true,,459,276,59,59,http://localhost:3000/api/user/login,1377,0,1
